title,author,category,publish_year,title_id,author_id,cover_url
Ministering cross-culturally,Sherwood G. Lingenfelter,anthropology,First published in 1986,/works/OL1990072W?edition=ia%3Aministeringcross00ling,/authors/OL239548A/Sherwood_G._Lingenfelter,//covers.openlibrary.org/b/olid/OL3683682M-M.jpg
Performing Objects and Theatrical Things,Marlis Schweitzer,anthropology,First published in 2014,/works/OL21730725W,/authors/OL6504772A/Marlis_Schweitzer,//covers.openlibrary.org/b/olid/OL29571494M-M.jpg
"History, Culture and Ethnography",Alan Macfarlane,anthropology,First published in 2021,/works/OL25810200W,/authors/OL6927986A/Alan_Macfarlane,/images/icons/avatar_book-sm.png
The land is dying,Paul Wenzel Geissler,anthropology,First published in 2010,/works/OL18598064W,/authors/OL6771244A/Paul_Wenzel_Geissler,//covers.openlibrary.org/b/olid/OL23981042M-M.jpg
The face of deception,Iris Johansen,anthropology,First published in 1998,/works/OL115399W?edition=ia%3Afaceofdeception0000joha,/authors/OL19043A/Iris_Johansen,//covers.openlibrary.org/b/olid/OL364440M-M.jpg
Eastern and Western daily culture,"Smith, Robert professor.",anthropology,First published in 2007,/works/OL13840245W,/authors/OL6709819A/Smith_Robert_professor.,//covers.openlibrary.org/b/olid/OL12321940M-M.jpg
Learning and work,Charles N. Darrah,anthropology,First published in 1996,/works/OL2967542W?edition=ia%3Alearningworkexpl0000darr,/authors/OL453612A/Charles_N._Darrah,//covers.openlibrary.org/b/olid/OL805839M-M.jpg
Midlife and Older LGBT Adults,Ski Hunter,anthropology,First published in 2005,/works/OL8419723W?edition=ia%3Amidlifeolderlgbt0000hunt,/authors/OL2810350A/Ski_Hunter,//covers.openlibrary.org/b/olid/OL8152718M-M.jpg
Rhythms of Writing,Helena Wulff,anthropology,First published in 2017,/works/OL20218261W,/authors/OL45947A/Helena_Wulff,//covers.openlibrary.org/b/olid/OL27408213M-M.jpg
Human development in Iraq,Bassam Yousif,anthropology,First published in 2012,/works/OL16624525W,/authors/OL7121268A/Bassam_Yousif,/images/icons/avatar_book-sm.png
Dance Matters Too,Pallabi Chakravorty,anthropology,First published in 2018,/works/OL21628327W,/authors/OL3865758A/Pallabi_Chakravorty,//covers.openlibrary.org/b/olid/OL34643870M-M.jpg
Religion and advanced industrial society,James A. Beckford,anthropology,First published in 1989,/works/OL2723991W?edition=ia%3Areligionadvanced0000beck,/authors/OL398829A/James_A._Beckford,//covers.openlibrary.org/b/olid/OL2209952M-M.jpg
Configurations of Family in Contemporary Japan,Tomoko Aoyama,anthropology,First published in 2014,/works/OL21260774W,/authors/OL5148515A/Tomoko_Aoyama,//covers.openlibrary.org/b/olid/OL28784919M-M.jpg
Married cooperators,J. Don Bloom,anthropology,First published in 1997,/works/OL2767293W,/authors/OL407073A/J._Don_Bloom,//covers.openlibrary.org/b/olid/OL34669212M-M.jpg
Toward engaged anthropology,Sam Beck,anthropology,First published in 2013,/works/OL23281911W,/authors/OL6922221A/Sam_Beck,/images/icons/avatar_book-sm.png
Indigenous language revitalization in the Americas,Serafín M. Coronel-Molina,anthropology,First published in 2016,/works/OL22321425W,/authors/OL8535522A/Serafín_M._Coronel-Molina,/images/icons/avatar_book-sm.png
Indigenous Networks,Jane Carey,anthropology,First published in 2014,/works/OL20334670W,/authors/OL3262584A/Jane_Carey,//covers.openlibrary.org/b/olid/OL27542458M-M.jpg
"Routledge Handbook of Sport, Race and Ethnicity",John Nauright,anthropology,First published in 2016,/works/OL21120979W,/authors/OL7888688A/John_Nauright,/images/icons/avatar_book-sm.png
Gender Representation in Learning Materials,Sara Mills,anthropology,First published in 2015,/works/OL21272983W,/authors/OL4800642A/Sara_Mills,/images/icons/avatar_book-sm.png
Race and Politics,Muhammad Anwar,anthropology,First published in 2009,/works/OL20400796W,/authors/OL5464527A/Muhammad_Anwar,//covers.openlibrary.org/b/olid/OL27618656M-M.jpg
Schoolyard games,Bobbie Kalman,anthropology,First published in 2000,/works/OL15802970W?edition=ia%3Aschoolyardgames00kalm,/authors/OL19026A/Bobbie_Kalman,//covers.openlibrary.org/b/olid/OL24761152M-M.jpg
Race Matters,Cornel West,anthropology,First published in 1993,/works/OL894088W?edition=ia%3Aracematters000west,/authors/OL79045A/Cornel_West,//covers.openlibrary.org/b/olid/OL1730713M-M.jpg
Death and ethnicity,Richard A. Kalish,anthropology,First published in 1976,/works/OL5363849W?edition=ia%3Aisbn_9780884740322,/authors/OL1235295A/Richard_A._Kalish,//covers.openlibrary.org/b/olid/OL4887639M-M.jpg
The identity in question,John Rajchman,anthropology,First published in 1995,/works/OL20642682W?edition=ia%3Aidentityinquesti0000unse,/authors/OL397451A/John_Rajchman,//covers.openlibrary.org/b/olid/OL1100041M-M.jpg
The Wherewithal of Life,Michael Jackson,anthropology,First published in 2013,/works/OL17548298W,/authors/OL1538796A/Michael_Jackson,//covers.openlibrary.org/b/olid/OL26138419M-M.jpg
An anthropologist in Papua,Michael W. Young,anthropology,First published in 2001,/works/OL1897985W,/authors/OL227225A/Michael_W._Young,//covers.openlibrary.org/b/olid/OL8161665M-M.jpg
Trouble with Human Nature,Elizabeth D. Whitaker,anthropology,First published in 2017,/works/OL21308250W,/authors/OL8163247A/Elizabeth_D._Whitaker,//covers.openlibrary.org/b/olid/OL28867031M-M.jpg
Sympathetic attractions,Patricia Fara,anthropology,First published in 1996,/works/OL3254935W?edition=ia%3Asympatheticattra0000fara,/authors/OL530277A/Patricia_Fara,//covers.openlibrary.org/b/olid/OL973861M-M.jpg
Urbanisation in Roman Spain and Portugal,Pieter Houten,anthropology,First published in 2021,/works/OL25765478W,/authors/OL9742732A/Pieter_Houten,/images/icons/avatar_book-sm.png
Birthing Techno-Sapiens,Robbie Davis-Floyd,anthropology,First published in 2021,/works/OL25767020W,/authors/OL399119A/Robbie_Davis-Floyd,/images/icons/avatar_book-sm.png
Beyond Recycling,Paul Micklethwaite,anthropology,First published in 2021,/works/OL25770027W,/authors/OL9744901A/Paul_Micklethwaite,/images/icons/avatar_book-sm.png
"Leprosy, Racism, and Public Health",Zachary Gussow,anthropology,First published in 2021,/works/OL26513678W,/authors/OL9992040A/Zachary_Gussow,/images/icons/avatar_book-sm.png
Gender and labour in Korea and Japan,Ruth Barraclough,anthropology,First published in 2009,/works/OL18558749W,/authors/OL7329745A/Ruth_Barraclough,/images/icons/avatar_book-sm.png
Visual Anthropology in Sardinia,Silvio Carta,anthropology,First published in 2014,/works/OL21101345W,/authors/OL8075483A/Silvio_Carta,/images/icons/avatar_book-sm.png
How to Watch Television,Ethan Thompson,anthropology,First published in 2013,/works/OL20749252W?edition=ia%3Ahowtowatchtelevi0000unse,/authors/OL7301103A/Ethan_Thompson,//covers.openlibrary.org/b/olid/OL28511250M-M.jpg
Immigration and Social Systems,Christina Boswell,anthropology,First published in 2012,/works/OL20933660W,/authors/OL1428783A/Christina_Boswell,/images/icons/avatar_book-sm.png
"State, capital, and rural society",Thomas F. Love,anthropology,First published in 1989,/works/OL19198621W?edition=ia%3Astatecapitalrura0000unse,/authors/OL7533050A/Thomas_F._Love,//covers.openlibrary.org/b/olid/OL2059714M-M.jpg
Prehistoric Iberia,Antonio Arnaiz-Villena,anthropology,First published in 2000,/works/OL18437004W,/authors/OL1623268A/Antonio_Arnaiz-Villena,//covers.openlibrary.org/b/olid/OL28134210M-M.jpg
What Is Political Sociology?,Elisabeth S. Clemens,anthropology,First published in 2016,/works/OL21591917W?edition=ia%3Awhatispoliticals0000clem,/authors/OL8123623A/Elisabeth_S._Clemens,//covers.openlibrary.org/b/olid/OL34018129M-M.jpg
Social Anthropology of the Nation-State,Lloyd Fallers,anthropology,First published in 2017,/works/OL21335581W,/authors/OL8174157A/Lloyd_Fallers,/images/icons/avatar_book-sm.png
Typology of Kinship Terms,Larysa Nikolayeva,anthropology,First published in 2014,/works/OL21544993W,/authors/OL8240868A/Larysa_Nikolayeva,/images/icons/avatar_book-sm.png
Sustainability in the Global City,Cindy Isenhour,anthropology,First published in 2014,/works/OL21546031W,/authors/OL8241301A/Cindy_Isenhour,/images/icons/avatar_book-sm.png
Material Mnemonics,Katina T. Lillios,anthropology,First published in 2010,/works/OL20459116W,/authors/OL3411576A/Katina_T._Lillios,//covers.openlibrary.org/b/olid/OL27685040M-M.jpg
Voyagers,Nicholas Thomas,anthropology,First published in 2021,/works/OL24760241W,/authors/OL2765446A/Nicholas_Thomas,//covers.openlibrary.org/b/olid/OL32876592M-M.jpg
Evolutionary linguistics,April McMahon,anthropology,First published in 2004,/works/OL16599973W,/authors/OL2760170A/April_McMahon,/images/icons/avatar_book-sm.png
The last trek,Sheila Patterson,anthropology,First published in 1957,/works/OL10679415W?edition=ia%3Alasttrek0000unse,/authors/OL4456381A/Sheila_Patterson,//covers.openlibrary.org/b/olid/OL32115636M-M.jpg
Myths of Male Dominance: Collected Articles on Women Cross-Culturally,Eleanor Burke Leacock,anthropology,First published in 1981,/works/OL1350115W?edition=ia%3Amythsofmaledomin00leac,/authors/OL137772A/Eleanor_Burke_Leacock,//covers.openlibrary.org/b/olid/OL4402490M-M.jpg
Powers and Prospects,Noam Chomsky,anthropology,First published in 1996,/works/OL20472767W,/authors/OL31676A/Noam_Chomsky,//covers.openlibrary.org/b/olid/OL27701220M-M.jpg
The Animals Among Us,John Bradshaw,anthropology,First published in 2017,/works/OL20211049W?edition=ia%3Aanimalsamongusho0000brad,/authors/OL183596A/John_Bradshaw,//covers.openlibrary.org/b/olid/OL27410596M-M.jpg
Brief History of Thrift,Alison Hulme,anthropology,First published in 2019,/works/OL21207258W,/authors/OL7355914A/Alison_Hulme,//covers.openlibrary.org/b/olid/OL37317468M-M.jpg
Organized Crime,Antonio Nicaso,anthropology,First published in 2021,/works/OL25768795W,/authors/OL8052787A/Antonio_Nicaso,//covers.openlibrary.org/b/olid/OL34696947M-M.jpg
The witch,Ronald Hutton,anthropology,First published in 2017,/works/OL19726151W,/authors/OL27813A/Ronald_Hutton,//covers.openlibrary.org/b/olid/OL32027269M-M.jpg
Wizards and scientists,Stephan Palmié,anthropology,First published in 2002,/works/OL4215015W,/authors/OL804877A/Stephan_Palmié,//covers.openlibrary.org/b/olid/OL3949641M-M.jpg
Anthropology and development in North Africa and the Middle East,Muneera Salem-Murdock,anthropology,First published in 1990,/works/OL18186076W?edition=ia%3Aanthropologydeve0000unse,/authors/OL951524A/Muneera_Salem-Murdock,//covers.openlibrary.org/b/olid/OL1872665M-M.jpg
Visions of sound,Beverley Diamond,anthropology,First published in 1994,/works/OL3083404W,/authors/OL481630A/Beverley_Diamond,//covers.openlibrary.org/b/olid/OL1086400M-M.jpg
Rise and Rise of Indicators,Stephen Morse,anthropology,First published in 2019,/works/OL25753957W,/authors/OL509182A/Stephen_Morse,/images/icons/avatar_book-sm.png
Ancestral rain forests and the mountain of gold,David Hyndman,anthropology,First published in 1994,/works/OL3474685W?edition=ia%3Aancestralrainfor0000hynd,/authors/OL579250A/David_Hyndman,//covers.openlibrary.org/b/olid/OL1089148M-M.jpg
A culture divided,David Trend,anthropology,First published in 2009,/works/OL18684624W,/authors/OL381489A/David_Trend,/images/icons/avatar_book-sm.png
Media Matters,John Fiske,anthropology,First published in 2016,/works/OL21274245W?edition=ia%3Amediamattersrace0000fisk_b6d3_2nded,/authors/OL5998560A/John_Fiske,//covers.openlibrary.org/b/olid/OL28803194M-M.jpg
Tourism and national identities,Elspeth Frew,anthropology,First published in 2011,/works/OL15901739W?edition=ia%3Atourismnationali0000unse,/authors/OL6933063A/Elspeth_Frew,//covers.openlibrary.org/b/olid/OL24808805M-M.jpg
What it means to be human,Joanna Bourke,anthropology,First published in 2011,/works/OL16604613W?edition=ia%3Awhatitmeanstobeh0000bour,/authors/OL454641A/Joanna_Bourke,//covers.openlibrary.org/b/olid/OL29053365M-M.jpg
Global Magic,Alf Hornborg,anthropology,First published in 2016,/works/OL20733239W,/authors/OL1024270A/Alf_Hornborg,//covers.openlibrary.org/b/olid/OL28040950M-M.jpg
Anthropologie und empirische Psychologie um 1800,Georg Eckardt,anthropology,First published in 2001,/works/OL18995618W,/authors/OL2914028A/Georg_Eckardt,/images/icons/avatar_book-sm.png
"Mobilities, Boundaries, and Travelling Ideas",Manja Stephan-Emmrich,anthropology,First published in 2018,/works/OL23499409W,/authors/OL8472633A/Manja_Stephan-Emmrich,//covers.openlibrary.org/b/olid/OL46530922M-M.jpg
The stone age cultures of Kenya Colony,"Leakey, L. S. B.",anthropology,First published in 1931,/works/OL2056207W,/authors/OL250721A/Leakey_L._S._B.,/images/icons/avatar_book-sm.png
Counterplay,Robert R. Desjarlais,anthropology,First published in 2011,/works/OL15588041W?edition=ia%3Acounterplayanthr00desj,/authors/OL385181A/Robert_R._Desjarlais,//covers.openlibrary.org/b/olid/OL24539401M-M.jpg
Debating authenticity,Thomas Filitz,anthropology,First published in 2012,/works/OL16471425W,/authors/OL7068553A/Thomas_Filitz,/images/icons/avatar_book-sm.png
Pregnancy in practice,Sallie Han,anthropology,First published in 2013,/works/OL23283364W?edition=ia%3Apregnancyinpract0000hans,/authors/OL8185649A/Sallie_Han,//covers.openlibrary.org/b/olid/OL31128079M-M.jpg
"ATLANTIC CONNECTIONS AND ADAPTATIONS: ECONOMIES, ENVIRONMENTS AND SUBSISTENCE IN LAND BORDERING THE NORTH..",RUPERT HOUSLEY,anthropology,First published in 2004,/works/OL13635271W,/authors/OL6491755A/RUPERT_HOUSLEY,//covers.openlibrary.org/b/olid/OL22608971M-M.jpg
Strategies in teaching anthropology,Patricia C. Rice,anthropology,First published in 2002,/works/OL19163769W?edition=ia%3Astrategiesinteac0000unse_b9v0,/authors/OL394005A/Patricia_C._Rice,//covers.openlibrary.org/b/olid/OL3580315M-M.jpg
Anthropology and theology,Douglas James Davies,anthropology,First published in 2002,/works/OL2674154W?edition=ia%3Aanthropologytheo00davi,/authors/OL390178A/Douglas_James_Davies,//covers.openlibrary.org/b/olid/OL3940071M-M.jpg
Anthropologies of art,Clark Conference (2003 Sterling and Fran...,anthropology,First published in 2004,/works/OL8696776W?edition=ia%3Aanthropologiesof00mari,/authors/OL2942863A/Clark_Conference_(2003_Sterling_and_Francine_Clark_Art_Institute),//covers.openlibrary.org/b/olid/OL23240795M-M.jpg
Biological perspectives on human pigmentation,Ashley H. Robins,anthropology,First published in 1991,/works/OL4451558W?edition=ia%3Aisbn_9780521365147,/authors/OL886656A/Ashley_H._Robins,//covers.openlibrary.org/b/olid/OL1861260M-M.jpg
We are what we celebrate,Amitai Etzioni,anthropology,First published in 2004,/works/OL18456272W?edition=ia%3Awearewhatweceleb0000unse,/authors/OL75811A/Amitai_Etzioni,//covers.openlibrary.org/b/olid/OL15574180M-M.jpg
Commingled and Disarticulated Human Remains,Anna J. Osterholtz,anthropology,First published in 2013,/works/OL20743385W,/authors/OL7878026A/Anna_J._Osterholtz,//covers.openlibrary.org/b/olid/OL28056784M-M.jpg
The Acting Person: A Contribution to Phenomenological Anthropology (Analecta Husserliana),Pope John Paul II,anthropology,First published in 1979,/works/OL275329W?edition=ia%3Aactingperson0000john,/authors/OL28457A/Pope_John_Paul_II,//covers.openlibrary.org/b/olid/OL21226769M-M.jpg
Diseases and Human Evolution,Ethne Barnes,anthropology,First published in 2005,/works/OL3960218W?edition=ia%3Adiseaseshumanevo0000barn,/authors/OL723269A/Ethne_Barnes,//archive.org/services/img/diseaseshumanevo0000barn
Meaning in motion,Jane Desmond,anthropology,First published in 1997,/works/OL18336866W?edition=ia%3Ameaninginmotion02unse,/authors/OL3241497A/Jane_Desmond,//archive.org/services/img/meaninginmotion02unse
"Democracy, Corruption and the Politics of Spirits in Contemporary Indonesia",Nils Bubandt,anthropology,First published in 2014,/works/OL21251226W,/authors/OL6933008A/Nils_Bubandt,/images/icons/avatar_book-sm.png
The humanities,Mary Ann Frese Witt,anthropology,First published in 1989,/works/OL15826709W?edition=ia%3Ahumanitiescultur1997witt,/authors/OL1294906A/Mary_Ann_Frese_Witt,//covers.openlibrary.org/b/olid/OL1019228M-M.jpg
Emotions and Social Change,Ann Brooks,anthropology,First published in 2014,/works/OL21250958W,/authors/OL1114482A/Ann_Brooks,/images/icons/avatar_book-sm.png
Doing fieldwork in Japan,Theodore C. Bestor,anthropology,First published in 2003,/works/OL18369225W,/authors/OL948678A/Theodore_C._Bestor,//covers.openlibrary.org/b/olid/OL8161784M-M.jpg
5 Things You Need to Know about Statistics,William W. Dressler,anthropology,First published in 2015,/works/OL21283455W,/authors/OL1007671A/William_W._Dressler,/images/icons/avatar_book-sm.png
Threatening anthropology,David H. Price,anthropology,First published in 2004,/works/OL18459650W?edition=ia%3Athreateninganthr01pric,/authors/OL3258382A/David_H._Price,//archive.org/services/img/threateninganthr01pric
Case Studies in Communication and Disenfranchisement,Eileen Berlin Ray,anthropology,First published in 1996,/works/OL8447356W?edition=ia%3Acasestudiesincom0000unse_i8z3,/authors/OL2817347A/Eileen_Berlin_Ray,//covers.openlibrary.org/b/olid/OL7936714M-M.jpg
Mind your colour,V. A. February,anthropology,First published in 1981,/works/OL4443656W?edition=ia%3Amindyourcolourco0000febr,/authors/OL884378A/V._A._February,//covers.openlibrary.org/b/olid/OL4116458M-M.jpg
The weight of images,Katariina Kyrölä,anthropology,First published in 2014,/works/OL23315159W?edition=ia%3Aweightofimagesaf0000kyro,/authors/OL8843340A/Katariina_Kyrölä,//covers.openlibrary.org/b/olid/OL31163571M-M.jpg
Crisis of Civility?,Robert G. Boatright,anthropology,First published in 2019,/works/OL21357002W,/authors/OL1607715A/Robert_G._Boatright,/images/icons/avatar_book-sm.png
The New great transformation?,Christopher G. A. Bryant,anthropology,First published in 1994,/works/OL17989158W?edition=ia%3Anewgreattransfor0000unse,/authors/OL446585A/Christopher_G._A._Bryant,//covers.openlibrary.org/b/olid/OL1412052M-M.jpg
Daughters of Tunis,Paula Holmes-Eber,anthropology,First published in 2002,/works/OL8498035W?edition=ia%3Adaughterstuniswo00holm,/authors/OL2840078A/Paula_Holmes-Eber,//covers.openlibrary.org/b/olid/OL17054871M-M.jpg
American Bodies,Tim Armstrong,anthropology,First published in 1996,/works/OL2643468W?edition=ia%3Aamericanbodiescu0000unse,/authors/OL385261A/Tim_Armstrong,//covers.openlibrary.org/b/olid/OL8044482M-M.jpg
"Gender, family, and work in Naples",Victoria A. Goddard,anthropology,First published in 1996,/works/OL3262120W?edition=ia%3Agenderfamilywork0000godd,/authors/OL531663A/Victoria_A._Goddard,//covers.openlibrary.org/b/olid/OL977282M-M.jpg
Tribal Innovators,Isaac Schapera,anthropology,First published in 2021,/works/OL25775315W,/authors/OL5637728A/Isaac_Schapera,/images/icons/avatar_book-sm.png
Jamaica,Marcel Bayer,anthropology,First published in 1993,/works/OL769683W,/authors/OL63483A/Marcel_Bayer,/images/icons/avatar_book-sm.png
Art of the Kwakiutl Indians and other northwest coast tribes,Audrey Hawthorn,anthropology,First published in 1967,/works/OL6555182W?edition=ia%3Aartofkwakiutlind0000hawt,/authors/OL1756208A/Audrey_Hawthorn,//covers.openlibrary.org/b/olid/OL5536350M-M.jpg
Saints and Fireworks: Religion and Politics in Rural Malta,Jeremy Boissevain,anthropology,First published in 2021,/works/OL6566170W,/authors/OL1760171A/Jeremy_Boissevain,/images/icons/avatar_book-sm.png
"The wonders of the little world, or, A general history of man",Nathaniel Wanley,anthropology,First published in 1673,/works/OL3984048W,/authors/OL730832A/Nathaniel_Wanley,//covers.openlibrary.org/b/olid/OL10502226M-M.jpg
Margaret Mead and Samoa,Derek Freeman,anthropology,First published in 1983,/works/OL1913530W?edition=ia%3Amargaretmeadsamo0000free_w4o1,/authors/OL229202A/Derek_Freeman,//covers.openlibrary.org/b/olid/OL7350665M-M.jpg
Women and space,Shirley Ardener,anthropology,First published in 1993,/works/OL19620703W?edition=ia%3Awomenspaceground0005unse,/authors/OL2731539A/Shirley_Ardener,//covers.openlibrary.org/b/olid/OL1734912M-M.jpg
Family-peer relationships,Ross D. Parke,anthropology,First published in 1992,/works/OL18315350W?edition=ia%3Afamilypeerrelati0000unse,/authors/OL235554A/Ross_D._Parke,//covers.openlibrary.org/b/olid/OL1564471M-M.jpg
Thinking through things,Amiria J. M. Henare,anthropology,First published in 2006,/works/OL18208739W,/authors/OL5331981A/Amiria_J._M._Henare,//covers.openlibrary.org/b/olid/OL17211130M-M.jpg
Collaborative Ethnography in Business Environments,Maryann McCabe,anthropology,First published in 2016,/works/OL21298682W,/authors/OL7900393A/Maryann_McCabe,/images/icons/avatar_book-sm.png
Emile Durkheim,Ivan Strenski,anthropology,First published in 2010,/works/OL21242845W,/authors/OL543908A/Ivan_Strenski,//covers.openlibrary.org/b/olid/OL28759019M-M.jpg
Sex,Dieter Haller,anthropology,First published in 2018,/works/OL20176212W,/authors/OL4014255A/Dieter_Haller,//covers.openlibrary.org/b/olid/OL27359970M-M.jpg
Methods of Desire,Aurora Donzelli,anthropology,First published in 2019,/works/OL21346890W,/authors/OL8178857A/Aurora_Donzelli,/images/icons/avatar_book-sm.png
African Transnational Mobility in China,Roberto Castillo,anthropology,First published in 2020,/works/OL24227449W,/authors/OL8157260A/Roberto_Castillo,//covers.openlibrary.org/b/olid/OL32024472M-M.jpg
"Islam, politics, anthropology",Filippo Osella,anthropology,First published in 2010,/works/OL15596847W?edition=ia%3Aislampoliticsant00osel,/authors/OL2821616A/Filippo_Osella,//covers.openlibrary.org/b/olid/OL24547431M-M.jpg
Brothers,Guy Lanoue,anthropology,First published in 1991,/works/OL17988367W?edition=ia%3Abrotherspolitics0000lano,/authors/OL766374A/Guy_Lanoue,//covers.openlibrary.org/b/olid/OL23767701M-M.jpg
Sex in Antiquity: Exploring Gender and Sexuality in the Ancient World,Mark Masterson,anthropology,First published in 2014,/works/OL21272142W?edition=ia%3Asexinantiquityex0000unse,/authors/OL3032917A/Mark_Masterson,//covers.openlibrary.org/b/olid/OL28800387M-M.jpg
Gesammelte Schriften,Immanuel Kant,anthropology,First published in 1902,/works/OL99795W,/authors/OL18074A/Immanuel_Kant,/images/icons/avatar_book-sm.png
Land and life,Carl Ortwin Sauer,anthropology,First published in 1963,/works/OL1132572W?edition=ia%3Alandlifeselectio00saue,/authors/OL115571A/Carl_Ortwin_Sauer,//covers.openlibrary.org/b/olid/OL5888097M-M.jpg
The natural history of Aleppo,Alexander Russell,anthropology,First published in 1794,/works/OL12778727W?edition=ia%3Anaturalhistoryof01russ,/authors/OL5741144A/Alexander_Russell,//covers.openlibrary.org/b/olid/OL33193987M-M.jpg
Skilled visions,Cristina Grasseni,anthropology,First published in 2007,/works/OL13652479W,/authors/OL6508435A/Cristina_Grasseni,/images/icons/avatar_book-sm.png
La personnalité de base: un concept sociologique.,Mikel Dufrenne,anthropology,First published in 1953,/works/OL1355731W,/authors/OL138560A/Mikel_Dufrenne,/images/icons/avatar_book-sm.png
Constitution-types in delinquency,W. A. Willemse,anthropology,First published in 1932,/works/OL10977398W,/authors/OL4563002A/W._A._Willemse,/images/icons/avatar_book-sm.png
God's image in man and its defacement in the light of modern denials,James Orr,anthropology,First published in 1905,/works/OL107004W?edition=ia%3Agodsimageinmanit1906orrj,/authors/OL18095A/James_Orr,//covers.openlibrary.org/b/olid/OL6972114M-M.jpg
Man's freedom,"Weiss, Paul",anthropology,First published in 1950,/works/OL2948251W?edition=ia%3Amansfreedom00weis,/authors/OL449833A/Weiss_Paul,//covers.openlibrary.org/b/olid/OL22804404M-M.jpg
Pursuit of Certainty,Wendy James,anthropology,First published in 1995,/works/OL25212213W,/authors/OL1076681A/Wendy_James,/images/icons/avatar_book-sm.png
Theological Imperative to Authenticity,Christy Capper,anthropology,First published in 2022,/works/OL28021780W,/authors/OL10454063A/Christy_Capper,/images/icons/avatar_book-sm.png
Constructive Drinking,Mary Douglas,anthropology,First published in 2013,/works/OL25168684W,/authors/OL4586976A/Mary_Douglas,/images/icons/avatar_book-sm.png
Economic Man,Harold K. Schneider,anthropology,First published in 1974,/works/OL6324759W?edition=ia%3Aeconomicmananthr0000schn,/authors/OL1653285A/Harold_K._Schneider,//covers.openlibrary.org/b/olid/OL5416497M-M.jpg
The treatise on human nature,Thomas Aquinas,anthropology,First published in 2002,/works/OL8059770W?edition=ia%3Atreatiseonhumann00aqui,/authors/OL38887A/Thomas_Aquinas,//covers.openlibrary.org/b/olid/OL18666504M-M.jpg
Criminals and crime,Robert Anderson,anthropology,First published in 1907,/works/OL4443121W?edition=ia%3Acriminalscrimeso00andeuoft,/authors/OL884203A/Robert_Anderson,//covers.openlibrary.org/b/olid/OL7127817M-M.jpg
Vom Menschenbild der Renaissance,Clemens Zintzen,anthropology,First published in 2000,/works/OL4569768W,/authors/OL926142A/Clemens_Zintzen,//covers.openlibrary.org/b/olid/OL18313907M-M.jpg
"Primitive, archaic, and modern economies",Karl Polanyi,anthropology,First published in 1968,/works/OL3617895W,/authors/OL615334A/Karl_Polanyi,/images/icons/avatar_book-sm.png
Nature and judgment,Justus Buchler,anthropology,First published in 1955,/works/OL4774423W?edition=ia%3Anaturejudgment0000buch,/authors/OL1002673A/Justus_Buchler,//covers.openlibrary.org/b/olid/OL6177285M-M.jpg
Aleksandr Mikhaĭlovich Samarin (1902-1970),L. A. Kalashnikova,anthropology,First published in 2002,/works/OL18536995W,/authors/OL336036A/L._A._Kalashnikova,/images/icons/avatar_book-sm.png
Being changed,David E. Young,anthropology,First published in 1994,/works/OL18218465W,/authors/OL354303A/David_E._Young,//covers.openlibrary.org/b/olid/OL833323M-M.jpg
Religion of Orange Politics,Joseph Webster,anthropology,First published in 2020,/works/OL20751363W,/authors/OL7354272A/Joseph_Webster,/images/icons/avatar_book-sm.png
Institutions and the person,Howard Saul Becker,anthropology,First published in 2009,/works/OL18575591W,/authors/OL390206A/Howard_Saul_Becker,//covers.openlibrary.org/b/olid/OL23980357M-M.jpg
Epistler,Jens Bjørneboe,anthropology,First published in 1996,/works/OL18328493W,/authors/OL29100A/Jens_Bjørneboe,/images/icons/avatar_book-sm.png
History and power in the study of law,Jane Fishburne Collier,anthropology,First published in 1989,/works/OL17984447W?edition=ia%3Ahistorypowerinst00unse,/authors/OL335000A/Jane_Fishburne_Collier,//covers.openlibrary.org/b/olid/OL2052449M-M.jpg
Aesthetic Revolution in Germany,Meindert Evers,anthropology,First published in 2017,/works/OL21608219W,/authors/OL198263A/Meindert_Evers,/images/icons/avatar_book-sm.png
Social Ontology of Whoness,Michael Eldred,anthropology,First published in 2018,/works/OL21632697W,/authors/OL2924337A/Michael_Eldred,/images/icons/avatar_book-sm.png
Landscape Analysis,Per Stahschmidt,anthropology,First published in 2017,/works/OL21323478W,/authors/OL8169365A/Per_Stahschmidt,/images/icons/avatar_book-sm.png
Utilizing Forensic Technologies for Unidentified Human Remains,George W. Adams,anthropology,First published in 2015,/works/OL21277156W,/authors/OL332841A/George_W._Adams,/images/icons/avatar_book-sm.png
Swearing and Cursing,Nico Nassenstein,anthropology,First published in 2020,/works/OL21654992W,/authors/OL8247989A/Nico_Nassenstein,/images/icons/avatar_book-sm.png
Schools and Styles of Anthropological Theory,Matei Candea,anthropology,First published in 2018,/works/OL21309718W,/authors/OL6774950A/Matei_Candea,/images/icons/avatar_book-sm.png
Distributed objects,Liana Chua,anthropology,First published in 2013,/works/OL16637206W,/authors/OL7012041A/Liana_Chua,/images/icons/avatar_book-sm.png
From craft to industry,Esther N. Goody,anthropology,First published in 1982,/works/OL17996634W?edition=ia%3Afromcrafttoindus0000unse,/authors/OL1658361A/Esther_N._Goody,//covers.openlibrary.org/b/olid/OL3484709M-M.jpg
Prähistorische Anthropologie,Bernd Herrmann,anthropology,First published in 1990,/works/OL17965385W?edition=ia%3Aprahistorischean0000unse,/authors/OL249137A/Bernd_Herrmann,//covers.openlibrary.org/b/olid/OL9058305M-M.jpg
